NombreEquipo,G,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,G,15/6/2026,21:00,J1,Bélgica,,1,0,,Egipto,1,16,,Grupo G,,,,,,,,,,,,,,,,,,,L,Ghana,4,3,1,1,1,2,2,0,2L,2L,0,1,P.1 (4),4,2,-,-,-,-,-,2,-,-,-,-,2,-,-,2,-,-,-,-,-,2,-,-,-,-,2,-,-,2,-,-,2,-,-,2,-,-,2,,2,-,2,,3,12,1,3.1,3,,3L,Croacia
Bélgica,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,16/6/2026,3:00,J1,Irán,,0,0,,Nueva Zelanda,1,15,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,L,Panamá,1,3,0,1,2,0,2,-2,4L,4L,0,1,P.1 (4),1,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,-,-,-,4,-,-,-,-,4,-,-,4,-,-,4,-,-,4,-,-,4,,4,-,4,,4,12,1,4.1,4,,4L,Panamá
Egipto,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,21/6/2026,21:00,J2,Bélgica,,1,0,,Irán,1,39,1G,1,,Bélgica,9,3,3,0,0,4,0,4,1,Bélgica,,,Bélgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irán,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,3:00,J2,Nueva Zelanda,,0,1,,Egipto,1,40,2G,2,,Egipto,4,3,1,1,1,1,1,0,1,Egipto,,,Egipto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelanda,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Egipto,,0,0,,Irán,1,63,3G,3,,Irán,2,3,0,2,1,0,1,-1,1,Irán,,,Irán,,,"1; normal 2; sin ultimo clas, 3, media total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,5:00,J3,Nueva Zelanda,,0,2,,Bélgica,1,64,4G,4,,Nueva Zelanda,1,3,0,1,2,0,3,-3,1,Nueva Zelanda,,,Nueva Zelanda,,,1,Grupo,Selección,Pts,J,G,E,P,GF,GC,DG,PosF1,PosF3,,,,PTS,Posicion1,Empate1,DG,Posicion2,Empate2,GF,Posicion3,Empate3,OrdenAlfa,PosicionF1,,PosicionF2,Criterio/Fila,PosicionF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POS,,CANT,CONCAT,DESEMPATE EN SELECTOR,,POSGRUPO,PAIS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,A,República Checa,4,3,1,1,1,1,1,0,3,3,4A,,,4,1,Pos. 1 (5),0,1,Pos. 1 (4),1,3,Pos. 3 (2),3,3,,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.2,1,,1,Canadá
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3B,B,Canadá,4,3,1,1,1,3,3,0,1,1,4B,,,4,1,Pos. 1 (5),0,1,Pos. 1 (4),3,1,Pos. 1 (2),9,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.2,1,,2,Turquía
NombreEquipo,H,4,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,H,15/6/2026,18:00,J1,España,,2,0,,Cabo Verde,1,14,,Grupo H,,,,,,,,,,,,,,,,,,3C,C,Escocia,3,3,1,0,2,2,4,-2,9,9,4C,,,3,6,Pos. 6 (4),-2,9,-,-,9,-,-,9,,9,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,3.2,3,,3,República Checa
España,,,Visitante,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,,16/6/2026,0:00,J1,Arabia Saudita,,0,1,,Uruguay,1,13,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3D,D,Turquía,4,3,1,1,1,3,3,0,2,2,4D,,,4,1,Pos. 1 (5),0,1,Pos. 1 (4),3,1,Pos. 1 (2),0,2,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,3.2,3,,4,Senegal
Cabo Verde,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,21/6/2026,18:00,J2,España,,1,0,,Arabia Saudita,1,38,1H,1,,España,7,3,2,1,0,3,0,3,1,España,,,España,,,3E,E,Costa de Marfil,3,3,1,0,2,3,3,0,6,6,4E,,,3,6,Pos. 6 (4),0,6,Pos. 6 (2),3,6,-,-,6,,6,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,5.1,5,,5,Argelia
Arabia Saudita,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,22/6/2026,0:00,J2,Uruguay,,2,1,,Cabo Verde,1,37,2H,2,,Uruguay,7,3,2,1,0,3,1,2,1,Uruguay,,,Cabo Verde,,,3F,F,Suecia,3,3,1,0,2,2,3,-1,8,8,4F,,,3,6,Pos. 6 (4),-1,8,-,-,8,-,-,8,,8,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,6.1,6,,6,Costa de Marfil
Uruguay,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,27/6/2026,2:00,J3,Cabo Verde,,0,0,,Arabia Saudita,1,65,3H,3,,Arabia Saudita,1,3,0,1,2,0,2,-2,1,Arabia Saudita,,,Arabia Saudita,,,3G,G,Irán,2,3,0,2,1,0,1,-1,10,10,4G,,,2,10,-,-,10,-,-,10,-,-,10,,10,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,7.1,7,,7,Croacia
,,,Empate,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,,27/6/2026,2:00,J3,Uruguay,,0,0,,España,1,66,4H,4,,Cabo Verde,1,3,0,1,2,1,4,-3,1,Cabo Verde,,,Uruguay,,,3H,H,Arabia Saudita,1,3,0,1,2,0,2,-2,12,12,4H,,,1,11,Pos. 11 (2),-2,11,Pos. 11 (2),0,12,-,-,12,,12,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,8.1,8,,8,Suecia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3I,I,Senegal,4,3,1,1,1,1,1,0,4,4,4I,,,4,1,Pos. 1 (5),0,1,Pos. 1 (4),1,3,Pos. 3 (2),2,4,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,9.1,9,,9,Escocia
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,3J,J,Argelia,4,3,1,1,1,1,2,-1,5,5,4J,,,4,1,Pos. 1 (5),-1,5,-,-,5,-,-,5,,5,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,10.1,10,,10,Irán
NombreEquipo,I,4,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,I,16/6/2026,21:00,J1,Francia,,1,0,,Senegal,1,17,,Grupo I,,,,,,,,,,,,,,,,,,3K,K,RD Congo,1,3,0,1,2,1,3,-2,11,11,4K,,,1,11,Pos. 11 (2),-2,11,Pos. 11 (2),1,11,-,-,11,,11,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,11.1,11,,11,RD Congo
Francia,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,17/6/2026,0:00,J1,Irak,,0,1,,Noruega,1,18,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,3L,L,Croacia,3,3,0,3,0,0,0,0,7,7,4L,,,3,6,Pos. 6 (4),0,6,Pos. 6 (2),0,7,-,-,7,,7,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,12.1,12,,12,Arabia Saudita
Senegal,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,22/6/2026,23:00,J2,Francia,,2,0,,Irak,1,42,1I,1,,Francia,7,3,2,1,0,4,1,3,1,Francia,,,Francia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irak,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,23/6/2026,2:00,J2,Noruega,,0,0,,Senegal,1,41,2I,2,,Noruega,5,3,1,2,0,2,1,1,1,Noruega,,,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noruega,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,26/6/2026,21:00,J3,Noruega,,1,1,,Francia,1,61,3I,3,,Senegal,4,3,1,1,1,1,1,0,1,Senegal,,,Irak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,26/6/2026,21:00,J3,Senegal,,1,0,,Irak,1,62,4I,4,,Irak,0,3,0,0,3,0,4,-4,1,Irak,,,Noruega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,J,4,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,J,17/6/2026,3:00,J1,Argentina,,2,0,,Argelia,1,19,,Grupo J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,Local,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,P.2 (2),-,,,17/6/2026,6:00,J1,Austria,,1,0,,Jordania,1,20,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argelia,,,Local,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,22/6/2026,19:00,J2,Argentina,,1,0,,Austria,1,43,1J,1,,Argentina,9,3,3,0,0,5,0,5,1,Argentina,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,,,Visitante,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,-,P.2 (2),,,23/6/2026,5:00,J2,Jordania,,0,1,,Argelia,1,44,2J,2,,Austria,4,3,1,1,1,1,1,0,1,Austria,,,Argelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordania,,,Empate,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,P.2 (2),P.2 (2),,,28/6/2026,4:00,J3,Argelia,,0,0,,Austria,1,69,3J,3,,Argelia,4,3,1,1,1,1,2,-1,1,Argelia,,,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,28/6/2026,4:00,J3,Jordania,,0,2,,Argentina,1,70,4J,4,,Jordania,0,3,0,0,3,0,4,-4,1,Jordania,,,Jordania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,K,4,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,K,17/6/2026,19:00,J1,Portugal,,2,1,,RD Congo,1,23,,Grupo K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,Visitante,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,P.3 (2),P.1 (2),,,18/6/2026,4:00,J1,Uzbekistán,,0,1,,Colombia,1,24,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD Congo,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,23/6/2026,19:00,J2,Portugal,,2,0,,Uzbekistán,1,47,1K,1,,Portugal,7,3,2,1,0,4,1,3,1,Portugal,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistán,,,Local,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,P.1 (2),P.3 (2),,,24/6/2026,4:00,J2,Colombia,,1,0,,RD Congo,1,48,2K,2,,Colombia,7,3,2,1,0,2,0,2,1,Colombia,,,RD Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,,,Empate,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,P.1 (2),P.1 (2),,,28/6/2026,1:30,J3,Colombia,,0,0,,Portugal,1,71,3K,3,,RD Congo,1,3,0,1,2,1,3,-2,1,RD Congo,,,Uzbekistán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empate,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,P.3 (2),P.3 (2),,,28/6/2026,1:30,J3,RD Congo,,0,0,,Uzbekistán,1,72,4K,4,,Uzbekistán,1,3,0,1,2,0,3,-3,1,Uzbekistán,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Fecha,Hora,Jor.,Casa,,Gol,Gol,,Fuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NombreEquipo,L,4,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,L,17/6/2026,22:00,J1,Inglaterra,,0,0,,Croacia,1,22,,Grupo L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglaterra,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,18/6/2026,1:00,J1,Ghana,,1,0,,Panamá,1,21,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,0,,,,Selección,Puntos penalizados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,,,Local,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,23/6/2026,22:00,J2,Inglaterra,,2,1,,Ghana,1,45,1L,1,,Inglaterra,7,3,2,1,0,3,1,2,1,Inglaterra,,,Inglaterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,24/6/2026,1:00,J2,Panamá,,0,0,,Croacia,1,46,2L,2,,Ghana,4,3,1,1,1,2,2,0,1,Ghana,,,Croacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panamá,,,Visitante,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,23:00,J3,Panamá,,0,1,,Inglaterra,1,67,3L,3,,Croacia,3,3,0,3,0,0,0,0,1,Croacia,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empate,-,-,,-,-,,-,-,,-,-,,-,-,,-,-,,,27/6/2026,23:00,J3,Croacia,,0,0,,Ghana,1,68,4L,4,,Panamá,1,3,0,1,2,0,2,-2,1,Panamá,,,Panamá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,EN 16 y en el 3ºy4º puesto son diferentes,,,,,,,,,,,,,Dieciseisavos de final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO BORRAR ESTO EN 16S,,,,,,,,,PARTIDO,FECHA,,LOCAL,VISITANTE,,,,,,,,,,Fecha,Hora,#,Casa,X,Gol,Gol,X,Fuera,,,,Mejores terceros,,,,,,,,,,,,¡EMPATE! Puedes seleccionar el orden de los empatados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A,2B,,Corea del Sur,A,B,A,12,,73,"46201,75",2A-2B,Corea del Sur,Bosnia y Herzegovina,,,,,,,,,1/16,28/6/2026,21:00,73,Corea del Sur,,1,0,,Bosnia y Herzegovina,1,73,,Pos,,Selección,Pts,J,G,E,P,GF,GC,DG,4,,,,Grupos mejores 3ºs: ,ABDEFIJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E,3ABCDF,,Brasil,E,TOTAL,B,12,,74,"46202,75",1E-3ABCDF,Alemania,Turquía,,,,,,,,,,29/6/2026,19:00,76,Brasil,,2,1,,Países Bajos,1,76,1,1,,Canadá,4,3,1,1,1,3,3,0,2,Canadá,,,,,,,,,Los 8 mejores terceros son…,GRUPO,ORDEN,,Por orden alfabetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F,2C,,Alemania,F,C,C,12,,75,"46202,75",1F-2C,Japón,Marruecos,,,,,,,,,,29/6/2026,22:30,74,Alemania,,1,0,,Turquía,1,74,2,2,,Turquía,4,3,1,1,1,3,3,0,2,Turquía,,,,1A - 3E,,,,,,B,2,,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C,2F,,Japón,C,F,D,12,,76,"46202,75",1C-2F,Brasil,Países Bajos,,,,,,,,,,30/6/2026,3:00,75,Japón,,1,0,,Marruecos,1,75,3,3,,República Checa,4,3,1,1,1,1,1,0,2,República Checa,,,,1B - 3J,,,,,,D,3,,2,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1I,3CDFGH,,Noruega,I,TOTAL,E,12,,77,"46203,75",1I-3CDFGH,Francia,Suecia,,,,,,,,,,30/6/2026,19:00,78,Ecuador,,0,1,,Noruega,1,78,4,4,,Senegal,4,3,1,1,1,1,1,0,2,Senegal,,,,1D - 3B,,,,,,A,1,,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E,2I,,Francia,E,I,F,12,,78,"46203,75",2E-2I,Ecuador,Noruega,,,,,,,,,,30/6/2026,23:00,77,Francia,,1,0,,Suecia,1,77,5,5,,Argelia,4,3,1,1,1,1,2,-1,1,Argelia,,,,1E - 3D,,,,,,I,6,,4,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A,3CEFHI,,México,A,TOTAL,G,12,,79,"46203,75",1A-3CEFHI,México,Costa de Marfil,,,,,,,,,,1/7/2026,3:00,79,México,,1,0,,Costa de Marfil,1,79,6,6,,Costa de Marfil,3,3,1,0,2,3,3,0,1,Costa de Marfil,,,,1G - 3A,,,,,,J,7,,5,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1L,3EHIJK,,Inglaterra,L,TOTAL,H,12,,80,"46204,75",1L-3EHIJK,Inglaterra,Senegal,,,,,,,,,,1/7/2026,18:00,80,Inglaterra,,1,0,,Senegal,1,80,7,7,,Croacia,3,3,0,3,0,0,0,0,1,Croacia,,,,1I - 3F,,,,,,E,4,,6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D,3BEFIJ,,Bélgica,D,TOTAL,I,12,,81,"46204,75",1D-3BEFIJ,Estados Unidos,Canadá,,,,,,,,,,1/7/2026,22:00,82,Bélgica,,1,0,,República Checa,1,82,8,8,,Suecia,3,3,1,0,2,2,3,-1,1,Suecia,,,,1K - 3L,,,,,,L,8,,7,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1G,3AEHIJ,,Estados Unidos,G,TOTAL,J,12,,82,"46204,75",1G-3AEHIJ,Bélgica,República Checa,,,,,,,,,,2/7/2026,2:00,81,Estados Unidos,,1,0,,Canadá,1,81,9,9,,Escocia,3,3,1,0,2,2,4,-2,1,Escocia,,,,1L - 3I,,,,,,F,5,,8,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K,2L,,España,K,L,K,12,,83,"46205,75",2K-2L,Colombia,Ghana,,,,,,,,,,2/7/2026,21:00,84,España,,2,1,,Austria,1,84,10,10,,Irán,2,3,0,2,1,0,1,-1,1,Irán,,,,,,,,,,,,,Corresponde a los grupos…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H,2J,,Colombia,H,J,L,12,,84,"46205,75",1H-2J,España,Austria,,,,,,,,,,3/7/2026,1:00,83,Colombia,,1,0,,Ghana,1,83,11,11,,RD Congo,1,3,0,1,2,1,3,-2,1,RD Congo,,,,,,,,,,,,,ABDEFIJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,3EFGIJ,,Suiza,B,TOTAL,TOTAL,144,,85,"46205,75",1B-3EFGIJ,Suiza,Argelia,,,,,,,,,,3/7/2026,5:00,85,Suiza,,1,0,,Argelia,1,85,12,12,,Arabia Saudita,1,3,0,1,2,0,2,-2,1,Arabia Saudita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1J,2H,,Paraguay,J,H,,,,86,"46206,75",1J-2H,Argentina,Uruguay,,,,,,,,,,3/7/2026,20:00,88,Paraguay,,1,0,,Egipto,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1K,3DEIJL,,Argentina,K,TOTAL,,,,87,"46206,75",1K-3DEIJL,Portugal,Croacia,,,,,,,,,,4/7/2026,0:00,86,Argentina,,1,0,,Uruguay,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D,2G,,Portugal,D,G,,,,88,"46206,75",2D-2G,Paraguay,Egipto,,,,,,,,,,4/7/2026,3:30,87,Portugal,,2,0,,Croacia,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
